Date;Joursem;Ferie;Vacances Scolaires;Jour;WE;Semaine;Mois;Trimestre;Saison;Annee;Reel;Normale;Delta
03/11/2013;7;0;1;3;02/11/2013;28/10/2013;11;4;WINTER 2013;2013;10,28;10,28;0
04/11/2013;1;0;0;4;01/01/1900;04/11/2013;11;4;WINTER 2013;2013;10,13;10,13;0
05/11/2013;2;0;0;5;01/01/1900;04/11/2013;11;4;WINTER 2013;2013;9,98;9,98;0
06/11/2013;3;0;0;6;01/01/1900;04/11/2013;11;4;WINTER 2013;2013;9,84;9,84;0
07/11/2013;4;0;0;7;01/01/1900;04/11/2013;11;4;WINTER 2013;2013;9,69;9,69;0
08/11/2013;5;0;0;8;01/01/1900;04/11/2013;11;4;WINTER 2013;2013;9,54;9,54;0
09/11/2013;6;0;0;9;09/11/2013;04/11/2013;11;4;WINTER 2013;2013;9,39;9,39;0
10/11/2013;7;0;0;10;09/11/2013;04/11/2013;11;4;WINTER 2013;2013;9,25;9,25;0
11/11/2013;1;1;0;11;01/01/1900;11/11/2013;11;4;WINTER 2013;2013;9,1;9,1;0
12/11/2013;2;0;0;12;01/01/1900;11/11/2013;11;4;WINTER 2013;2013;8,95;8,95;0
13/11/2013;3;0;0;13;01/01/1900;11/11/2013;11;4;WINTER 2013;2013;8,81;8,81;0
14/11/2013;4;0;0;14;01/01/1900;11/11/2013;11;4;WINTER 2013;2013;8,65;8,65;0
15/11/2013;5;0;0;15;01/01/1900;11/11/2013;11;4;WINTER 2013;2013;8,5;8,5;0
16/11/2013;6;0;0;16;16/11/2013;11/11/2013;11;4;WINTER 2013;2013;8,37;8,37;0
17/11/2013;7;0;0;17;16/11/2013;11/11/2013;11;4;WINTER 2013;2013;8,22;8,22;0
18/11/2013;1;0;0;18;01/01/1900;18/11/2013;11;4;WINTER 2013;2013;8,08;8,08;0
19/11/2013;2;0;0;19;01/01/1900;18/11/2013;11;4;WINTER 2013;2013;7,92;7,92;0
20/11/2013;3;0;0;20;01/01/1900;18/11/2013;11;4;WINTER 2013;2013;7,79;7,79;0
21/11/2013;4;0;0;21;01/01/1900;18/11/2013;11;4;WINTER 2013;2013;7,65;7,65;0
22/11/2013;5;0;0;22;01/01/1900;18/11/2013;11;4;WINTER 2013;2013;7,51;7,51;0
23/11/2013;6;0;0;23;23/11/2013;18/11/2013;11;4;WINTER 2013;2013;7,36;7,36;0
24/11/2013;7;0;0;24;23/11/2013;18/11/2013;11;4;WINTER 2013;2013;7,23;7,23;0
25/11/2013;1;0;0;25;01/01/1900;25/11/2013;11;4;WINTER 2013;2013;7,1;7,1;0
26/11/2013;2;0;0;26;01/01/1900;25/11/2013;11;4;WINTER 2013;2013;6,96;6,96;0
27/11/2013;3;0;0;27;01/01/1900;25/11/2013;11;4;WINTER 2013;2013;6,83;6,83;0
28/11/2013;4;0;0;28;01/01/1900;25/11/2013;11;4;WINTER 2013;2013;6,7;6,7;0
29/11/2013;5;0;0;29;01/01/1900;25/11/2013;11;4;WINTER 2013;2013;6,58;6,58;0
30/11/2013;6;0;0;30;30/11/2013;25/11/2013;11;4;WINTER 2013;2013;6,46;6,46;0
01/12/2013;7;0;0;1;30/11/2013;25/11/2013;12;4;WINTER 2013;2013;6,34;6,34;0
02/12/2013;1;0;0;2;01/01/1900;02/12/2013;12;4;WINTER 2013;2013;6,22;6,22;0
03/12/2013;2;0;0;3;01/01/1900;02/12/2013;12;4;WINTER 2013;2013;6,1;6,1;0
04/12/2013;3;0;0;4;01/01/1900;02/12/2013;12;4;WINTER 2013;2013;5,99;5,99;0
05/12/2013;4;0;0;5;01/01/1900;02/12/2013;12;4;WINTER 2013;2013;5,87;5,87;0
06/12/2013;5;0;0;6;01/01/1900;02/12/2013;12;4;WINTER 2013;2013;5,77;5,77;0
07/12/2013;6;0;0;7;07/12/2013;02/12/2013;12;4;WINTER 2013;2013;5,67;5,67;0
08/12/2013;7;0;0;8;07/12/2013;02/12/2013;12;4;WINTER 2013;2013;5,57;5,57;0
09/12/2013;1;0;0;9;01/01/1900;09/12/2013;12;4;WINTER 2013;2013;5,48;5,48;0
10/12/2013;2;0;0;10;01/01/1900;09/12/2013;12;4;WINTER 2013;2013;5,38;5,38;0
11/12/2013;3;0;0;11;01/01/1900;09/12/2013;12;4;WINTER 2013;2013;5,3;5,3;0
12/12/2013;4;0;0;12;01/01/1900;09/12/2013;12;4;WINTER 2013;2013;5,21;5,21;0
13/12/2013;5;0;0;13;01/01/1900;09/12/2013;12;4;WINTER 2013;2013;5,13;5,13;0
14/12/2013;6;0;0;14;14/12/2013;09/12/2013;12;4;WINTER 2013;2013;5,05;5,05;0
15/12/2013;7;0;0;15;14/12/2013;09/12/2013;12;4;WINTER 2013;2013;4,98;4,98;0
16/12/2013;1;0;0;16;01/01/1900;16/12/2013;12;4;WINTER 2013;2013;4,91;4,91;0
17/12/2013;2;0;0;17;01/01/1900;16/12/2013;12;4;WINTER 2013;2013;4,84;4,84;0
18/12/2013;3;0;0;18;01/01/1900;16/12/2013;12;4;WINTER 2013;2013;4,79;4,79;0
19/12/2013;4;0;0;19;01/01/1900;16/12/2013;12;4;WINTER 2013;2013;4,73;4,73;0
20/12/2013;5;0;0;20;01/01/1900;16/12/2013;12;4;WINTER 2013;2013;4,68;4,68;0
21/12/2013;6;0;0;21;21/12/2013;16/12/2013;12;4;WINTER 2013;2013;4,63;4,63;0
22/12/2013;7;0;1;22;21/12/2013;16/12/2013;12;4;WINTER 2013;2013;4,58;4,58;0
23/12/2013;1;0;1;23;01/01/1900;23/12/2013;12;4;WINTER 2013;2013;4,55;4,55;0
24/12/2013;2;0;1;24;01/01/1900;23/12/2013;12;4;WINTER 2013;2013;4,52;4,52;0
25/12/2013;3;1;1;25;01/01/1900;23/12/2013;12;4;WINTER 2013;2013;4,48;4,48;0
26/12/2013;4;0;1;26;01/01/1900;23/12/2013;12;4;WINTER 2013;2013;4,45;4,45;0
27/12/2013;5;0;1;27;01/01/1900;23/12/2013;12;4;WINTER 2013;2013;4,42;4,42;0
28/12/2013;6;0;1;28;28/12/2013;23/12/2013;12;4;WINTER 2013;2013;4,41;4,41;0
29/12/2013;7;0;1;29;28/12/2013;23/12/2013;12;4;WINTER 2013;2013;4,39;4,39;0
30/12/2013;1;0;1;30;01/01/1900;30/12/2013;12;4;WINTER 2013;2013;4,39;4,39;0
31/12/2013;2;0;1;31;01/01/1900;30/12/2013;12;4;WINTER 2013;2013;4,38;4,38;0
01/01/2014;3;1;1;1;01/01/1900;30/12/2013;1;1;WINTER 2013;2014;4,37;4,37;0
02/01/2014;4;0;1;2;01/01/1900;30/12/2013;1;1;WINTER 2013;2014;4,37;4,37;0
03/01/2014;5;0;1;3;01/01/1900;30/12/2013;1;1;WINTER 2013;2014;4,37;4,37;0
04/01/2014;6;0;1;4;04/01/2014;30/12/2013;1;1;WINTER 2013;2014;4,38;4,38;0
05/01/2014;7;0;1;5;04/01/2014;30/12/2013;1;1;WINTER 2013;2014;4,38;4,38;0
06/01/2014;1;0;0;6;01/01/1900;06/01/2014;1;1;WINTER 2013;2014;4,39;4,39;0
07/01/2014;2;0;0;7;01/01/1900;06/01/2014;1;1;WINTER 2013;2014;4,41;4,41;0
08/01/2014;3;0;0;8;01/01/1900;06/01/2014;1;1;WINTER 2013;2014;4,43;4,43;0
09/01/2014;4;0;0;9;01/01/1900;06/01/2014;1;1;WINTER 2013;2014;4,45;4,45;0
10/01/2014;5;0;0;10;01/01/1900;06/01/2014;1;1;WINTER 2013;2014;4,47;4,47;0
11/01/2014;6;0;0;11;11/01/2014;06/01/2014;1;1;WINTER 2013;2014;4,5;4,5;0
12/01/2014;7;0;0;12;11/01/2014;06/01/2014;1;1;WINTER 2013;2014;4,52;4,52;0
13/01/2014;1;0;0;13;01/01/1900;13/01/2014;1;1;WINTER 2013;2014;4,56;4,56;0
14/01/2014;2;0;0;14;01/01/1900;13/01/2014;1;1;WINTER 2013;2014;4,59;4,59;0
15/01/2014;3;0;0;15;01/01/1900;13/01/2014;1;1;WINTER 2013;2014;4,62;4,62;0
16/01/2014;4;0;0;16;01/01/1900;13/01/2014;1;1;WINTER 2013;2014;4,66;4,66;0
17/01/2014;5;0;0;17;01/01/1900;13/01/2014;1;1;WINTER 2013;2014;4,7;4,7;0
18/01/2014;6;0;0;18;18/01/2014;13/01/2014;1;1;WINTER 2013;2014;4,74;4,74;0
19/01/2014;7;0;0;19;18/01/2014;13/01/2014;1;1;WINTER 2013;2014;4,79;4,79;0
20/01/2014;1;0;0;20;01/01/1900;20/01/2014;1;1;WINTER 2013;2014;4,82;4,82;0
21/01/2014;2;0;0;21;01/01/1900;20/01/2014;1;1;WINTER 2013;2014;4,87;4,87;0
22/01/2014;3;0;0;22;01/01/1900;20/01/2014;1;1;WINTER 2013;2014;4,92;4,92;0
23/01/2014;4;0;0;23;01/01/1900;20/01/2014;1;1;WINTER 2013;2014;4,97;4,97;0
24/01/2014;5;0;0;24;01/01/1900;20/01/2014;1;1;WINTER 2013;2014;5,01;5,01;0
25/01/2014;6;0;0;25;25/01/2014;20/01/2014;1;1;WINTER 2013;2014;5,06;5,06;0
26/01/2014;7;0;0;26;25/01/2014;20/01/2014;1;1;WINTER 2013;2014;5,11;5,11;0
27/01/2014;1;0;0;27;01/01/1900;27/01/2014;1;1;WINTER 2013;2014;5,16;5,16;0
28/01/2014;2;0;0;28;01/01/1900;27/01/2014;1;1;WINTER 2013;2014;5,21;5,21;0
29/01/2014;3;0;0;29;01/01/1900;27/01/2014;1;1;WINTER 2013;2014;5,27;5,27;0
30/01/2014;4;0;0;30;01/01/1900;27/01/2014;1;1;WINTER 2013;2014;5,31;5,31;0
31/01/2014;5;0;0;31;01/01/1900;27/01/2014;1;1;WINTER 2013;2014;5,37;5,37;0
01/02/2014;6;0;0;1;01/02/2014;27/01/2014;2;1;WINTER 2013;2014;5,43;5,43;0
02/02/2014;7;0;0;2;01/02/2014;27/01/2014;2;1;WINTER 2013;2014;5,47;5,47;0
03/02/2014;1;0;0;3;01/01/1900;03/02/2014;2;1;WINTER 2013;2014;5,53;5,53;0
04/02/2014;2;0;0;4;01/01/1900;03/02/2014;2;1;WINTER 2013;2014;5,58;5,58;0
05/02/2014;3;0;0;5;01/01/1900;03/02/2014;2;1;WINTER 2013;2014;5,63;5,63;0
06/02/2014;4;0;0;6;01/01/1900;03/02/2014;2;1;WINTER 2013;2014;5,7;5,7;0
07/02/2014;5;0;0;7;01/01/1900;03/02/2014;2;1;WINTER 2013;2014;5,75;5,75;0
08/02/2014;6;0;0;8;08/02/2014;03/02/2014;2;1;WINTER 2013;2014;5,8;5,8;0
09/02/2014;7;0;0;9;08/02/2014;03/02/2014;2;1;WINTER 2013;2014;5,86;5,86;0
10/02/2014;1;0;0;10;01/01/1900;10/02/2014;2;1;WINTER 2013;2014;5,92;5,92;0
11/02/2014;2;0;0;11;01/01/1900;10/02/2014;2;1;WINTER 2013;2014;5,97;5,97;0
12/02/2014;3;0;0;12;01/01/1900;10/02/2014;2;1;WINTER 2013;2014;6,03;6,03;0
13/02/2014;4;0;0;13;01/01/1900;10/02/2014;2;1;WINTER 2013;2014;6,09;6,09;0
14/02/2014;5;0;0;14;01/01/1900;10/02/2014;2;1;WINTER 2013;2014;6,14;6,14;0
15/02/2014;6;0;0;15;15/02/2014;10/02/2014;2;1;WINTER 2013;2014;6,2;6,2;0
16/02/2014;7;0;1;16;15/02/2014;10/02/2014;2;1;WINTER 2013;2014;6,26;6,26;0
17/02/2014;1;0;1;17;01/01/1900;17/02/2014;2;1;WINTER 2013;2014;6,31;6,31;0
18/02/2014;2;0;1;18;01/01/1900;17/02/2014;2;1;WINTER 2013;2014;6,37;6,37;0
19/02/2014;3;0;1;19;01/01/1900;17/02/2014;2;1;WINTER 2013;2014;6,44;6,44;0
20/02/2014;4;0;1;20;01/01/1900;17/02/2014;2;1;WINTER 2013;2014;6,49;6,49;0
21/02/2014;5;0;1;21;01/01/1900;17/02/2014;2;1;WINTER 2013;2014;6,55;6,55;0
22/02/2014;6;0;1;22;22/02/2014;17/02/2014;2;1;WINTER 2013;2014;6,62;6,62;0
23/02/2014;7;0;1;23;22/02/2014;17/02/2014;2;1;WINTER 2013;2014;6,68;6,68;0
24/02/2014;1;0;1;24;01/01/1900;24/02/2014;2;1;WINTER 2013;2014;6,74;6,74;0
25/02/2014;2;0;1;25;01/01/1900;24/02/2014;2;1;WINTER 2013;2014;6,8;6,8;0
26/02/2014;3;0;1;26;01/01/1900;24/02/2014;2;1;WINTER 2013;2014;6,87;6,87;0
27/02/2014;4;0;1;27;01/01/1900;24/02/2014;2;1;WINTER 2013;2014;6,93;6,93;0
28/02/2014;5;0;1;28;01/01/1900;24/02/2014;2;1;WINTER 2013;2014;7;7;0
01/03/2014;6;0;1;1;01/03/2014;24/02/2014;3;1;WINTER 2013;2014;7,07;7,07;0
02/03/2014;7;0;1;2;01/03/2014;24/02/2014;3;1;WINTER 2013;2014;7,14;7,14;0
03/03/2014;1;0;0;3;01/01/1900;03/03/2014;3;1;WINTER 2013;2014;7,21;7,21;0
04/03/2014;2;0;0;4;01/01/1900;03/03/2014;3;1;WINTER 2013;2014;7,28;7,28;0
05/03/2014;3;0;0;5;01/01/1900;03/03/2014;3;1;WINTER 2013;2014;7,35;7,35;0
06/03/2014;4;0;0;6;01/01/1900;03/03/2014;3;1;WINTER 2013;2014;7,44;7,44;0
07/03/2014;5;0;0;7;01/01/1900;03/03/2014;3;1;WINTER 2013;2014;7,5;7,5;0
08/03/2014;6;0;0;8;08/03/2014;03/03/2014;3;1;WINTER 2013;2014;7,59;7,59;0
09/03/2014;7;0;0;9;08/03/2014;03/03/2014;3;1;WINTER 2013;2014;7,66;7,66;0
10/03/2014;1;0;0;10;01/01/1900;10/03/2014;3;1;WINTER 2013;2014;7,75;7,75;0
11/03/2014;2;0;0;11;01/01/1900;10/03/2014;3;1;WINTER 2013;2014;7,83;7,83;0
12/03/2014;3;0;0;12;01/01/1900;10/03/2014;3;1;WINTER 2013;2014;7,91;7,91;0
13/03/2014;4;0;0;13;01/01/1900;10/03/2014;3;1;WINTER 2013;2014;8;8;0
14/03/2014;5;0;0;14;01/01/1900;10/03/2014;3;1;WINTER 2013;2014;8,1;8,1;0
15/03/2014;6;0;0;15;15/03/2014;10/03/2014;3;1;WINTER 2013;2014;8,18;8,18;0
16/03/2014;7;0;0;16;15/03/2014;10/03/2014;3;1;WINTER 2013;2014;8,28;8,28;0
17/03/2014;1;0;0;17;01/01/1900;17/03/2014;3;1;WINTER 2013;2014;8,37;8,37;0
18/03/2014;2;0;0;18;01/01/1900;17/03/2014;3;1;WINTER 2013;2014;8,47;8,47;0
19/03/2014;3;0;0;19;01/01/1900;17/03/2014;3;1;WINTER 2013;2014;8,57;8,57;0
20/03/2014;4;0;0;20;01/01/1900;17/03/2014;3;1;WINTER 2013;2014;8,68;8,68;0
21/03/2014;5;0;0;21;01/01/1900;17/03/2014;3;1;WINTER 2013;2014;8,78;8,78;0
22/03/2014;6;0;0;22;22/03/2014;17/03/2014;3;1;WINTER 2013;2014;8,88;8,88;0
23/03/2014;7;0;0;23;22/03/2014;17/03/2014;3;1;WINTER 2013;2014;8,99;8,99;0
24/03/2014;1;0;0;24;01/01/1900;24/03/2014;3;1;WINTER 2013;2014;9,1;9,1;0
25/03/2014;2;0;0;25;01/01/1900;24/03/2014;3;1;WINTER 2013;2014;9,22;9,22;0
26/03/2014;3;0;0;26;01/01/1900;24/03/2014;3;1;WINTER 2013;2014;9,33;9,33;0
27/03/2014;4;0;0;27;01/01/1900;24/03/2014;3;1;WINTER 2013;2014;9,44;9,44;0
28/03/2014;5;0;0;28;01/01/1900;24/03/2014;3;1;WINTER 2013;2014;9,56;9,56;0
29/03/2014;6;0;0;29;29/03/2014;24/03/2014;3;1;WINTER 2013;2014;9,68;9,68;0
30/03/2014;7;0;0;30;29/03/2014;24/03/2014;3;1;WINTER 2013;2014;9,8;9,8;0
31/03/2014;1;0;0;31;01/01/1900;31/03/2014;3;1;WINTER 2013;2014;9,92;9,92;0
01/04/2014;2;0;0;1;01/01/1900;31/03/2014;4;2;SUMMER 2014;2014;10,05;10,05;0
02/04/2014;3;0;0;2;01/01/1900;31/03/2014;4;2;SUMMER 2014;2014;10,18;10,18;0
03/04/2014;4;0;0;3;01/01/1900;31/03/2014;4;2;SUMMER 2014;2014;10,3;10,3;0
04/04/2014;5;0;0;4;01/01/1900;31/03/2014;4;2;SUMMER 2014;2014;10,43;10,43;0
05/04/2014;6;0;0;5;05/04/2014;31/03/2014;4;2;SUMMER 2014;2014;10,56;10,56;0
06/04/2014;7;0;0;6;05/04/2014;31/03/2014;4;2;SUMMER 2014;2014;10,69;10,69;0
07/04/2014;1;0;0;7;01/01/1900;07/04/2014;4;2;SUMMER 2014;2014;10,82;10,82;0
08/04/2014;2;0;0;8;01/01/1900;07/04/2014;4;2;SUMMER 2014;2014;10,96;10,96;0
09/04/2014;3;0;0;9;01/01/1900;07/04/2014;4;2;SUMMER 2014;2014;11,09;11,09;0
10/04/2014;4;0;0;10;01/01/1900;07/04/2014;4;2;SUMMER 2014;2014;11,22;11,22;0
11/04/2014;5;0;0;11;01/01/1900;07/04/2014;4;2;SUMMER 2014;2014;11,36;11,36;0
12/04/2014;6;0;0;12;12/04/2014;07/04/2014;4;2;SUMMER 2014;2014;11,49;11,49;0
13/04/2014;7;0;1;13;12/04/2014;07/04/2014;4;2;SUMMER 2014;2014;11,63;11,63;0
14/04/2014;1;0;1;14;01/01/1900;14/04/2014;4;2;SUMMER 2014;2014;11,77;11,77;0
15/04/2014;2;0;1;15;01/01/1900;14/04/2014;4;2;SUMMER 2014;2014;11,9;11,9;0
16/04/2014;3;0;1;16;01/01/1900;14/04/2014;4;2;SUMMER 2014;2014;12,03;12,03;0
17/04/2014;4;0;1;17;01/01/1900;14/04/2014;4;2;SUMMER 2014;2014;12,18;12,18;0
18/04/2014;5;0;1;18;01/01/1900;14/04/2014;4;2;SUMMER 2014;2014;12,31;12,31;0
19/04/2014;6;0;1;19;19/04/2014;14/04/2014;4;2;SUMMER 2014;2014;12,46;12,46;0
20/04/2014;7;0;1;20;19/04/2014;14/04/2014;4;2;SUMMER 2014;2014;12,59;12,59;0
21/04/2014;1;1;1;21;01/01/1900;21/04/2014;4;2;SUMMER 2014;2014;12,73;12,73;0
22/04/2014;2;0;1;22;01/01/1900;21/04/2014;4;2;SUMMER 2014;2014;12,86;12,86;0
23/04/2014;3;0;1;23;01/01/1900;21/04/2014;4;2;SUMMER 2014;2014;13;13;0
24/04/2014;4;0;1;24;01/01/1900;21/04/2014;4;2;SUMMER 2014;2014;13,13;13,13;0
25/04/2014;5;0;1;25;01/01/1900;21/04/2014;4;2;SUMMER 2014;2014;13,26;13,26;0
26/04/2014;6;0;1;26;26/04/2014;21/04/2014;4;2;SUMMER 2014;2014;13,4;13,4;0
27/04/2014;7;0;1;27;26/04/2014;21/04/2014;4;2;SUMMER 2014;2014;13,53;13,53;0
28/04/2014;1;0;0;28;01/01/1900;28/04/2014;4;2;SUMMER 2014;2014;13,66;13,66;0
29/04/2014;2;0;0;29;01/01/1900;28/04/2014;4;2;SUMMER 2014;2014;13,79;13,79;0
30/04/2014;3;0;0;30;01/01/1900;28/04/2014;4;2;SUMMER 2014;2014;13,92;13,92;0
01/05/2014;4;1;0;1;01/01/1900;28/04/2014;5;2;SUMMER 2014;2014;14,06;14,06;0
02/05/2014;5;0;0;2;01/01/1900;28/04/2014;5;2;SUMMER 2014;2014;14,18;14,18;0
03/05/2014;6;0;0;3;03/05/2014;28/04/2014;5;2;SUMMER 2014;2014;14,3;14,3;0
04/05/2014;7;0;0;4;03/05/2014;28/04/2014;5;2;SUMMER 2014;2014;14,43;14,43;0
05/05/2014;1;0;0;5;01/01/1900;05/05/2014;5;2;SUMMER 2014;2014;14,56;14,56;0
06/05/2014;2;0;0;6;01/01/1900;05/05/2014;5;2;SUMMER 2014;2014;14,68;14,68;0
07/05/2014;3;0;0;7;01/01/1900;05/05/2014;5;2;SUMMER 2014;2014;14,8;14,8;0
08/05/2014;4;1;0;8;01/01/1900;05/05/2014;5;2;SUMMER 2014;2014;14,92;14,92;0
09/05/2014;5;0;0;9;01/01/1900;05/05/2014;5;2;SUMMER 2014;2014;15,03;15,03;0
10/05/2014;6;0;0;10;10/05/2014;05/05/2014;5;2;SUMMER 2014;2014;15,15;15,15;0
11/05/2014;7;0;0;11;10/05/2014;05/05/2014;5;2;SUMMER 2014;2014;15,27;15,27;0
12/05/2014;1;0;0;12;01/01/1900;12/05/2014;5;2;SUMMER 2014;2014;15,38;15,38;0
13/05/2014;2;0;0;13;01/01/1900;12/05/2014;5;2;SUMMER 2014;2014;15,5;15,5;0
14/05/2014;3;0;0;14;01/01/1900;12/05/2014;5;2;SUMMER 2014;2014;15,61;15,61;0
15/05/2014;4;0;0;15;01/01/1900;12/05/2014;5;2;SUMMER 2014;2014;15,72;15,72;0
16/05/2014;5;0;0;16;01/01/1900;12/05/2014;5;2;SUMMER 2014;2014;15,84;15,84;0
17/05/2014;6;0;0;17;17/05/2014;12/05/2014;5;2;SUMMER 2014;2014;15,95;15,95;0
18/05/2014;7;0;0;18;17/05/2014;12/05/2014;5;2;SUMMER 2014;2014;16,06;16,06;0
19/05/2014;1;0;0;19;01/01/1900;19/05/2014;5;2;SUMMER 2014;2014;16,16;16,16;0
20/05/2014;2;0;0;20;01/01/1900;19/05/2014;5;2;SUMMER 2014;2014;16,27;16,27;0
21/05/2014;3;0;0;21;01/01/1900;19/05/2014;5;2;SUMMER 2014;2014;16,36;16,36;0
22/05/2014;4;0;0;22;01/01/1900;19/05/2014;5;2;SUMMER 2014;2014;16,47;16,47;0
23/05/2014;5;0;0;23;01/01/1900;19/05/2014;5;2;SUMMER 2014;2014;16,57;16,57;0
24/05/2014;6;0;0;24;24/05/2014;19/05/2014;5;2;SUMMER 2014;2014;16,67;16,67;0
25/05/2014;7;0;0;25;24/05/2014;19/05/2014;5;2;SUMMER 2014;2014;16,77;16,77;0
26/05/2014;1;0;0;26;01/01/1900;26/05/2014;5;2;SUMMER 2014;2014;16,87;16,87;0
27/05/2014;2;0;0;27;01/01/1900;26/05/2014;5;2;SUMMER 2014;2014;16,97;16,97;0
28/05/2014;3;0;0;28;01/01/1900;26/05/2014;5;2;SUMMER 2014;2014;17,07;17,07;0
29/05/2014;4;1;0;29;01/01/1900;26/05/2014;5;2;SUMMER 2014;2014;17,16;17,16;0
30/05/2014;5;0;0;30;01/01/1900;26/05/2014;5;2;SUMMER 2014;2014;17,26;17,26;0
31/05/2014;6;0;0;31;31/05/2014;26/05/2014;5;2;SUMMER 2014;2014;17,36;17,36;0
01/06/2014;7;0;0;1;31/05/2014;26/05/2014;6;2;SUMMER 2014;2014;17,46;17,46;0
02/06/2014;1;0;0;2;01/01/1900;02/06/2014;6;2;SUMMER 2014;2014;17,55;17,55;0
03/06/2014;2;0;0;3;01/01/1900;02/06/2014;6;2;SUMMER 2014;2014;17,64;17,64;0
04/06/2014;3;0;0;4;01/01/1900;02/06/2014;6;2;SUMMER 2014;2014;17,74;17,74;0
05/06/2014;4;0;0;5;01/01/1900;02/06/2014;6;2;SUMMER 2014;2014;17,83;17,83;0
06/06/2014;5;0;0;6;01/01/1900;02/06/2014;6;2;SUMMER 2014;2014;17,92;17,92;0
07/06/2014;6;0;0;7;07/06/2014;02/06/2014;6;2;SUMMER 2014;2014;18,02;18,02;0
08/06/2014;7;0;0;8;07/06/2014;02/06/2014;6;2;SUMMER 2014;2014;18,11;18,11;0
09/06/2014;1;1;0;9;01/01/1900;09/06/2014;6;2;SUMMER 2014;2014;18,19;18,19;0
10/06/2014;2;0;0;10;01/01/1900;09/06/2014;6;2;SUMMER 2014;2014;18,29;18,29;0
11/06/2014;3;0;0;11;01/01/1900;09/06/2014;6;2;SUMMER 2014;2014;18,38;18,38;0
12/06/2014;4;0;0;12;01/01/1900;09/06/2014;6;2;SUMMER 2014;2014;18,47;18,47;0
13/06/2014;5;0;0;13;01/01/1900;09/06/2014;6;2;SUMMER 2014;2014;18,56;18,56;0
14/06/2014;6;0;0;14;14/06/2014;09/06/2014;6;2;SUMMER 2014;2014;18,65;18,65;0
15/06/2014;7;0;0;15;14/06/2014;09/06/2014;6;2;SUMMER 2014;2014;18,74;18,74;0
16/06/2014;1;0;0;16;01/01/1900;16/06/2014;6;2;SUMMER 2014;2014;18,83;18,83;0
17/06/2014;2;0;0;17;01/01/1900;16/06/2014;6;2;SUMMER 2014;2014;18,92;18,92;0
18/06/2014;3;0;0;18;01/01/1900;16/06/2014;6;2;SUMMER 2014;2014;19;19;0
19/06/2014;4;0;0;19;01/01/1900;16/06/2014;6;2;SUMMER 2014;2014;19,1;19,1;0
20/06/2014;5;0;0;20;01/01/1900;16/06/2014;6;2;SUMMER 2014;2014;19,18;19,18;0
21/06/2014;6;0;0;21;21/06/2014;16/06/2014;6;2;SUMMER 2014;2014;19,26;19,26;0
22/06/2014;7;0;0;22;21/06/2014;16/06/2014;6;2;SUMMER 2014;2014;19,35;19,35;0
23/06/2014;1;0;0;23;01/01/1900;23/06/2014;6;2;SUMMER 2014;2014;19,43;19,43;0
24/06/2014;2;0;0;24;01/01/1900;23/06/2014;6;2;SUMMER 2014;2014;19,52;19,52;0
25/06/2014;3;0;0;25;01/01/1900;23/06/2014;6;2;SUMMER 2014;2014;19,6;19,6;0
26/06/2014;4;0;0;26;01/01/1900;23/06/2014;6;2;SUMMER 2014;2014;19,68;19,68;0
27/06/2014;5;0;0;27;01/01/1900;23/06/2014;6;2;SUMMER 2014;2014;19,76;19,76;0
28/06/2014;6;0;0;28;28/06/2014;23/06/2014;6;2;SUMMER 2014;2014;19,85;19,85;0
29/06/2014;7;0;0;29;28/06/2014;23/06/2014;6;2;SUMMER 2014;2014;19,93;19,93;0
30/06/2014;1;0;0;30;01/01/1900;30/06/2014;6;2;SUMMER 2014;2014;20,01;20,01;0
01/07/2014;2;0;0;1;01/01/1900;30/06/2014;7;3;SUMMER 2014;2014;20,08;20,08;0
02/07/2014;3;0;0;2;01/01/1900;30/06/2014;7;3;SUMMER 2014;2014;20,16;20,16;0
03/07/2014;4;0;0;3;01/01/1900;30/06/2014;7;3;SUMMER 2014;2014;20,23;20,23;0
04/07/2014;5;0;0;4;01/01/1900;30/06/2014;7;3;SUMMER 2014;2014;20,3;20,3;0
05/07/2014;6;0;0;5;05/07/2014;30/06/2014;7;3;SUMMER 2014;2014;20,37;20,37;0
06/07/2014;7;0;1;6;05/07/2014;30/06/2014;7;3;SUMMER 2014;2014;20,44;20,44;0
07/07/2014;1;0;1;7;01/01/1900;07/07/2014;7;3;SUMMER 2014;2014;20,5;20,5;0
08/07/2014;2;0;1;8;01/01/1900;07/07/2014;7;3;SUMMER 2014;2014;20,57;20,57;0
09/07/2014;3;0;1;9;01/01/1900;07/07/2014;7;3;SUMMER 2014;2014;20,63;20,63;0
10/07/2014;4;0;1;10;01/01/1900;07/07/2014;7;3;SUMMER 2014;2014;20,69;20,69;0
11/07/2014;5;0;1;11;01/01/1900;07/07/2014;7;3;SUMMER 2014;2014;20,75;20,75;0
12/07/2014;6;0;1;12;12/07/2014;07/07/2014;7;3;SUMMER 2014;2014;20,79;20,79;0
13/07/2014;7;0;1;13;12/07/2014;07/07/2014;7;3;SUMMER 2014;2014;20,85;20,85;0
14/07/2014;1;1;1;14;01/01/1900;14/07/2014;7;3;SUMMER 2014;2014;20,89;20,89;0
15/07/2014;2;0;1;15;01/01/1900;14/07/2014;7;3;SUMMER 2014;2014;20,94;20,94;0
16/07/2014;3;0;1;16;01/01/1900;14/07/2014;7;3;SUMMER 2014;2014;20,98;20,98;0
