Date;Joursem;Ferie;Vacances Scolaires;Jour;Mois;Trimestre;Annee;Prix;Reel;Normale;Delta
05/04/2020;7;0;0;5;4;2;2020;0;10,56;10,56;0
06/04/2020;1;0;0;6;4;2;2020;0;10,69;10,69;0
07/04/2020;2;0;0;7;4;2;2020;0;10,82;10,82;0
08/04/2020;3;0;0;8;4;2;2020;0;10,96;10,96;0
09/04/2020;4;0;0;9;4;2;2020;0;11,09;11,09;0
10/04/2020;5;0;0;10;4;2;2020;0;11,22;11,22;0
11/04/2020;6;0;0;11;4;2;2020;0;11,36;11,36;0
12/04/2020;7;0;0;12;4;2;2020;0;11,49;11,49;0
13/04/2020;1;1;0;13;4;2;2020;0;11,63;11,63;0
14/04/2020;2;0;0;14;4;2;2020;0;11,77;11,77;0
15/04/2020;3;0;0;15;4;2;2020;0;11,9;11,9;0
16/04/2020;4;0;0;16;4;2;2020;0;12,03;12,03;0
17/04/2020;5;0;0;17;4;2;2020;0;12,18;12,18;0
18/04/2020;6;0;0;18;4;2;2020;0;12,31;12,31;0
19/04/2020;7;0;1;19;4;2;2020;0;12,46;12,46;0
20/04/2020;1;0;1;20;4;2;2020;0;12,59;12,59;0
21/04/2020;2;0;1;21;4;2;2020;0;12,73;12,73;0
22/04/2020;3;0;1;22;4;2;2020;0;12,86;12,86;0
23/04/2020;4;0;1;23;4;2;2020;0;13;13;0
24/04/2020;5;0;1;24;4;2;2020;0;13,13;13,13;0
25/04/2020;6;0;1;25;4;2;2020;0;13,26;13,26;0
26/04/2020;7;0;1;26;4;2;2020;0;13,4;13,4;0
27/04/2020;1;0;1;27;4;2;2020;0;13,53;13,53;0
28/04/2020;2;0;1;28;4;2;2020;0;13,66;13,66;0
29/04/2020;3;0;1;29;4;2;2020;0;13,79;13,79;0
30/04/2020;4;0;1;30;4;2;2020;0;13,92;13,92;0
01/05/2020;5;1;1;1;5;2;2020;0;14,06;14,06;0
02/05/2020;6;0;1;2;5;2;2020;0;14,18;14,18;0
03/05/2020;7;0;1;3;5;2;2020;0;14,3;14,3;0
04/05/2020;1;0;0;4;5;2;2020;0;14,43;14,43;0
05/05/2020;2;0;0;5;5;2;2020;0;14,56;14,56;0
06/05/2020;3;0;0;6;5;2;2020;0;14,68;14,68;0
07/05/2020;4;0;0;7;5;2;2020;0;14,8;14,8;0
08/05/2020;5;1;0;8;5;2;2020;0;14,92;14,92;0
09/05/2020;6;0;0;9;5;2;2020;0;15,03;15,03;0
10/05/2020;7;0;0;10;5;2;2020;0;15,15;15,15;0
11/05/2020;1;0;0;11;5;2;2020;0;15,27;15,27;0
12/05/2020;2;0;0;12;5;2;2020;0;15,38;15,38;0
13/05/2020;3;0;0;13;5;2;2020;0;15,5;15,5;0
14/05/2020;4;0;0;14;5;2;2020;0;15,61;15,61;0
15/05/2020;5;0;0;15;5;2;2020;0;15,72;15,72;0
16/05/2020;6;0;0;16;5;2;2020;0;15,84;15,84;0
17/05/2020;7;0;0;17;5;2;2020;0;15,95;15,95;0
18/05/2020;1;0;0;18;5;2;2020;0;16,06;16,06;0
19/05/2020;2;0;0;19;5;2;2020;0;16,16;16,16;0
20/05/2020;3;0;0;20;5;2;2020;0;16,27;16,27;0
21/05/2020;4;1;0;21;5;2;2020;0;16,36;16,36;0
22/05/2020;5;0;0;22;5;2;2020;0;16,47;16,47;0
23/05/2020;6;0;0;23;5;2;2020;0;16,57;16,57;0
24/05/2020;7;0;0;24;5;2;2020;0;16,67;16,67;0
25/05/2020;1;0;0;25;5;2;2020;0;16,77;16,77;0
26/05/2020;2;0;0;26;5;2;2020;0;16,87;16,87;0
27/05/2020;3;0;0;27;5;2;2020;0;16,97;16,97;0
28/05/2020;4;0;0;28;5;2;2020;0;17,07;17,07;0
29/05/2020;5;0;0;29;5;2;2020;0;17,16;17,16;0
30/05/2020;6;0;0;30;5;2;2020;0;17,26;17,26;0
31/05/2020;7;0;0;31;5;2;2020;0;17,36;17,36;0
01/06/2020;1;1;0;1;6;2;2020;0;17,46;17,46;0
02/06/2020;2;0;0;2;6;2;2020;0;17,55;17,55;0
03/06/2020;3;0;0;3;6;2;2020;0;17,64;17,64;0
04/06/2020;4;0;0;4;6;2;2020;0;17,74;17,74;0
05/06/2020;5;0;0;5;6;2;2020;0;17,83;17,83;0
06/06/2020;6;0;0;6;6;2;2020;0;17,92;17,92;0
07/06/2020;7;0;0;7;6;2;2020;0;18,02;18,02;0
08/06/2020;1;0;0;8;6;2;2020;0;18,11;18,11;0
09/06/2020;2;0;0;9;6;2;2020;0;18,19;18,19;0
10/06/2020;3;0;0;10;6;2;2020;0;18,29;18,29;0
11/06/2020;4;0;0;11;6;2;2020;0;18,38;18,38;0
12/06/2020;5;0;0;12;6;2;2020;0;18,47;18,47;0
13/06/2020;6;0;0;13;6;2;2020;0;18,56;18,56;0
14/06/2020;7;0;0;14;6;2;2020;0;18,65;18,65;0
15/06/2020;1;0;0;15;6;2;2020;0;18,74;18,74;0
16/06/2020;2;0;0;16;6;2;2020;0;18,83;18,83;0
17/06/2020;3;0;0;17;6;2;2020;0;18,92;18,92;0
18/06/2020;4;0;0;18;6;2;2020;0;19;19;0
19/06/2020;5;0;0;19;6;2;2020;0;19,1;19,1;0
20/06/2020;6;0;0;20;6;2;2020;0;19,18;19,18;0
21/06/2020;7;0;0;21;6;2;2020;0;19,26;19,26;0
22/06/2020;1;0;0;22;6;2;2020;0;19,35;19,35;0
23/06/2020;2;0;0;23;6;2;2020;0;19,43;19,43;0
24/06/2020;3;0;0;24;6;2;2020;0;19,52;19,52;0
25/06/2020;4;0;0;25;6;2;2020;0;19,6;19,6;0
26/06/2020;5;0;0;26;6;2;2020;0;19,68;19,68;0
27/06/2020;6;0;0;27;6;2;2020;0;19,76;19,76;0
28/06/2020;7;0;0;28;6;2;2020;0;19,85;19,85;0
29/06/2020;1;0;0;29;6;2;2020;0;19,93;19,93;0
30/06/2020;2;0;0;30;6;2;2020;0;20,01;20,01;0
01/07/2020;3;0;0;1;7;3;2020;0;20,08;20,08;0
02/07/2020;4;0;0;2;7;3;2020;0;20,16;20,16;0
03/07/2020;5;0;0;3;7;3;2020;0;20,23;20,23;0
04/07/2020;6;0;0;4;7;3;2020;0;20,3;20,3;0
05/07/2020;7;0;1;5;7;3;2020;0;20,37;20,37;0
06/07/2020;1;0;1;6;7;3;2020;0;20,44;20,44;0
07/07/2020;2;0;1;7;7;3;2020;0;20,5;20,5;0
08/07/2020;3;0;1;8;7;3;2020;0;20,57;20,57;0
09/07/2020;4;0;1;9;7;3;2020;0;20,63;20,63;0
10/07/2020;5;0;1;10;7;3;2020;0;20,69;20,69;0
11/07/2020;6;0;1;11;7;3;2020;0;20,75;20,75;0
12/07/2020;7;0;1;12;7;3;2020;0;20,79;20,79;0
13/07/2020;1;0;1;13;7;3;2020;0;20,85;20,85;0
14/07/2020;2;1;1;14;7;3;2020;0;20,89;20,89;0
15/07/2020;3;0;1;15;7;3;2020;0;20,94;20,94;0
16/07/2020;4;0;1;16;7;3;2020;0;20,98;20,98;0
17/07/2020;5;0;1;17;7;3;2020;0;21,02;21,02;0
18/07/2020;6;0;1;18;7;3;2020;0;21,04;21,04;0
19/07/2020;7;0;1;19;7;3;2020;0;21,08;21,08;0
20/07/2020;1;0;1;20;7;3;2020;0;21,11;21,11;0
21/07/2020;2;0;1;21;7;3;2020;0;21,13;21,13;0
22/07/2020;3;0;1;22;7;3;2020;0;21,15;21,15;0
23/07/2020;4;0;1;23;7;3;2020;0;21,17;21,17;0
24/07/2020;5;0;1;24;7;3;2020;0;21,17;21,17;0
25/07/2020;6;0;1;25;7;3;2020;0;21,19;21,19;0
26/07/2020;7;0;1;26;7;3;2020;0;21,19;21,19;0
27/07/2020;1;0;1;27;7;3;2020;0;21,19;21,19;0
28/07/2020;2;0;1;28;7;3;2020;0;21,18;21,18;0
29/07/2020;3;0;1;29;7;3;2020;0;21,18;21,18;0
30/07/2020;4;0;1;30;7;3;2020;0;21,16;21,16;0
31/07/2020;5;0;1;31;7;3;2020;0;21,15;21,15;0
01/08/2020;6;0;1;1;8;3;2020;0;21,13;21,13;0
02/08/2020;7;0;1;2;8;3;2020;0;21,1;21,1;0
03/08/2020;1;0;1;3;8;3;2020;0;21,08;21,08;0
04/08/2020;2;0;1;4;8;3;2020;0;21,04;21,04;0
05/08/2020;3;0;1;5;8;3;2020;0;21;21;0
06/08/2020;4;0;1;6;8;3;2020;0;20,95;20,95;0
07/08/2020;5;0;1;7;8;3;2020;0;20,92;20,92;0
08/08/2020;6;0;1;8;8;3;2020;0;20,86;20,86;0
09/08/2020;7;0;1;9;8;3;2020;0;20,81;20,81;0
10/08/2020;1;0;1;10;8;3;2020;0;20,74;20,74;0
11/08/2020;2;0;1;11;8;3;2020;0;20,69;20,69;0
12/08/2020;3;0;1;12;8;3;2020;0;20,61;20,61;0
13/08/2020;4;0;1;13;8;3;2020;0;20,55;20,55;0
14/08/2020;5;0;1;14;8;3;2020;0;20,47;20,47;0
15/08/2020;6;1;1;15;8;3;2020;0;20,39;20,39;0
16/08/2020;7;0;1;16;8;3;2020;0;20,32;20,32;0
17/08/2020;1;0;1;17;8;3;2020;0;20,23;20,23;0
18/08/2020;2;0;1;18;8;3;2020;0;20,14;20,14;0
19/08/2020;3;0;1;19;8;3;2020;0;20,05;20,05;0
20/08/2020;4;0;1;20;8;3;2020;0;19,95;19,95;0
21/08/2020;5;0;1;21;8;3;2020;0;19,86;19,86;0
22/08/2020;6;0;1;22;8;3;2020;0;19,77;19,77;0
23/08/2020;7;0;1;23;8;3;2020;0;19,66;19,66;0
24/08/2020;1;0;1;24;8;3;2020;0;19,55;19,55;0
25/08/2020;2;0;1;25;8;3;2020;0;19,44;19,44;0
26/08/2020;3;0;1;26;8;3;2020;0;19,33;19,33;0
27/08/2020;4;0;1;27;8;3;2020;0;19,22;19,22;0
28/08/2020;5;0;1;28;8;3;2020;0;19,11;19,11;0
29/08/2020;6;0;1;29;8;3;2020;0;18,99;18,99;0
30/08/2020;7;0;1;30;8;3;2020;0;18,87;18,87;0
31/08/2020;1;0;0;31;8;3;2020;0;18,75;18,75;0
01/09/2020;2;0;0;1;9;3;2020;0;18,63;18,63;0
02/09/2020;3;0;0;2;9;3;2020;0;18,51;18,51;0
03/09/2020;4;0;0;3;9;3;2020;0;18,38;18,38;0
04/09/2020;5;0;0;4;9;3;2020;0;18,25;18,25;0
05/09/2020;6;0;0;5;9;3;2020;0;18,12;18,12;0
06/09/2020;7;0;0;6;9;3;2020;0;18;18;0
07/09/2020;1;0;0;7;9;3;2020;0;17,87;17,87;0
08/09/2020;2;0;0;8;9;3;2020;0;17,75;17,75;0
09/09/2020;3;0;0;9;9;3;2020;0;17,61;17,61;0
10/09/2020;4;0;0;10;9;3;2020;0;17,48;17,48;0
11/09/2020;5;0;0;11;9;3;2020;0;17,35;17,35;0
12/09/2020;6;0;0;12;9;3;2020;0;17,23;17,23;0
13/09/2020;7;0;0;13;9;3;2020;0;17,09;17,09;0
14/09/2020;1;0;0;14;9;3;2020;0;16,96;16,96;0
15/09/2020;2;0;0;15;9;3;2020;0;16,82;16,82;0
16/09/2020;3;0;0;16;9;3;2020;0;16,7;16,7;0
17/09/2020;4;0;0;17;9;3;2020;0;16,57;16,57;0
18/09/2020;5;0;0;18;9;3;2020;0;16,43;16,43;0
19/09/2020;6;0;0;19;9;3;2020;0;16,3;16,3;0
20/09/2020;7;0;0;20;9;3;2020;0;16,17;16,17;0
21/09/2020;1;0;0;21;9;3;2020;0;16,04;16,04;0
22/09/2020;2;0;0;22;9;3;2020;0;15,91;15,91;0
23/09/2020;3;0;0;23;9;3;2020;0;15,78;15,78;0
24/09/2020;4;0;0;24;9;3;2020;0;15,64;15,64;0
25/09/2020;5;0;0;25;9;3;2020;0;15,52;15,52;0
26/09/2020;6;0;0;26;9;3;2020;0;15,38;15,38;0
27/09/2020;7;0;0;27;9;3;2020;0;15,26;15,26;0
28/09/2020;1;0;0;28;9;3;2020;0;15,12;15,12;0
29/09/2020;2;0;0;29;9;3;2020;0;15;15;0
30/09/2020;3;0;0;30;9;3;2020;0;14,87;14,87;0
01/10/2020;4;0;0;1;10;4;2020;0;14,73;14,73;0
02/10/2020;5;0;0;2;10;4;2020;0;14,61;14,61;0
03/10/2020;6;0;0;3;10;4;2020;0;14,47;14,47;0
04/10/2020;7;0;0;4;10;4;2020;0;14,34;14,34;0
05/10/2020;1;0;0;5;10;4;2020;0;14,22;14,22;0
06/10/2020;2;0;0;6;10;4;2020;0;14,09;14,09;0
07/10/2020;3;0;0;7;10;4;2020;0;13,96;13,96;0
08/10/2020;4;0;0;8;10;4;2020;0;13,83;13,83;0
09/10/2020;5;0;0;9;10;4;2020;0;13,7;13,7;0
10/10/2020;6;0;0;10;10;4;2020;0;13,57;13,57;0
11/10/2020;7;0;0;11;10;4;2020;0;13,44;13,44;0
12/10/2020;1;0;0;12;10;4;2020;0;13,31;13,31;0
13/10/2020;2;0;0;13;10;4;2020;0;13,18;13,18;0
14/10/2020;3;0;0;14;10;4;2020;0;13,05;13,05;0
15/10/2020;4;0;0;15;10;4;2020;0;12,91;12,91;0
16/10/2020;5;0;0;16;10;4;2020;0;12,78;12,78;0
17/10/2020;6;0;0;17;10;4;2020;0;12,65;12,65;0
18/10/2020;7;0;1;18;10;4;2020;0;12,52;12,52;0
19/10/2020;1;0;1;19;10;4;2020;0;12,38;12,38;0
20/10/2020;2;0;1;20;10;4;2020;0;12,25;12,25;0
21/10/2020;3;0;1;21;10;4;2020;0;12,11;12,11;0
22/10/2020;4;0;1;22;10;4;2020;0;11,97;11,97;0
23/10/2020;5;0;1;23;10;4;2020;0;11,83;11,83;0
24/10/2020;6;0;1;24;10;4;2020;0;11,7;11,7;0
25/10/2020;7;0;1;25;10;4;2020;0;11,56;11,56;0
26/10/2020;1;0;1;26;10;4;2020;0;11,42;11,42;0
27/10/2020;2;0;1;27;10;4;2020;0;11,28;11,28;0
28/10/2020;3;0;1;28;10;4;2020;0;11,14;11,14;0
29/10/2020;4;0;1;29;10;4;2020;0;11;11;0
30/10/2020;5;0;1;30;10;4;2020;0;10,86;10,86;0
31/10/2020;6;0;1;31;10;4;2020;0;10,71;10,71;0
01/11/2020;7;1;1;1;11;4;2020;0;10,56;10,56;0
02/11/2020;1;0;0;2;11;4;2020;0;10,42;10,42;0
03/11/2020;2;0;0;3;11;4;2020;0;10,28;10,28;0
04/11/2020;3;0;0;4;11;4;2020;0;10,13;10,13;0
05/11/2020;4;0;0;5;11;4;2020;0;9,98;9,98;0
06/11/2020;5;0;0;6;11;4;2020;0;9,84;9,84;0
07/11/2020;6;0;0;7;11;4;2020;0;9,69;9,69;0
08/11/2020;7;0;0;8;11;4;2020;0;9,54;9,54;0
09/11/2020;1;0;0;9;11;4;2020;0;9,39;9,39;0
10/11/2020;2;0;0;10;11;4;2020;0;9,25;9,25;0
11/11/2020;3;1;0;11;11;4;2020;0;9,1;9,1;0
12/11/2020;4;0;0;12;11;4;2020;0;8,95;8,95;0
13/11/2020;5;0;0;13;11;4;2020;0;8,81;8,81;0
14/11/2020;6;0;0;14;11;4;2020;0;8,65;8,65;0
15/11/2020;7;0;0;15;11;4;2020;0;8,5;8,5;0
16/11/2020;1;0;0;16;11;4;2020;0;8,37;8,37;0
17/11/2020;2;0;0;17;11;4;2020;0;8,22;8,22;0
18/11/2020;3;0;0;18;11;4;2020;0;8,08;8,08;0
19/11/2020;4;0;0;19;11;4;2020;0;7,92;7,92;0
20/11/2020;5;0;0;20;11;4;2020;0;7,79;7,79;0
21/11/2020;6;0;0;21;11;4;2020;0;7,65;7,65;0
22/11/2020;7;0;0;22;11;4;2020;0;7,51;7,51;0
23/11/2020;1;0;0;23;11;4;2020;0;7,36;7,36;0
24/11/2020;2;0;0;24;11;4;2020;0;7,23;7,23;0
25/11/2020;3;0;0;25;11;4;2020;0;7,1;7,1;0
26/11/2020;4;0;0;26;11;4;2020;0;6,96;6,96;0
27/11/2020;5;0;0;27;11;4;2020;0;6,83;6,83;0
28/11/2020;6;0;0;28;11;4;2020;0;6,7;6,7;0
29/11/2020;7;0;0;29;11;4;2020;0;6,58;6,58;0
30/11/2020;1;0;0;30;11;4;2020;0;6,46;6,46;0
01/12/2020;2;0;0;1;12;4;2020;0;6,34;6,34;0
02/12/2020;3;0;0;2;12;4;2020;0;6,22;6,22;0
03/12/2020;4;0;0;3;12;4;2020;0;6,1;6,1;0
04/12/2020;5;0;0;4;12;4;2020;0;5,99;5,99;0
05/12/2020;6;0;0;5;12;4;2020;0;5,87;5,87;0
06/12/2020;7;0;0;6;12;4;2020;0;5,77;5,77;0
07/12/2020;1;0;0;7;12;4;2020;0;5,67;5,67;0
08/12/2020;2;0;0;8;12;4;2020;0;5,57;5,57;0
09/12/2020;3;0;0;9;12;4;2020;0;5,48;5,48;0
10/12/2020;4;0;0;10;12;4;2020;0;5,38;5,38;0
11/12/2020;5;0;0;11;12;4;2020;0;5,3;5,3;0
12/12/2020;6;0;0;12;12;4;2020;0;5,21;5,21;0
13/12/2020;7;0;0;13;12;4;2020;0;5,13;5,13;0
14/12/2020;1;0;0;14;12;4;2020;0;5,05;5,05;0
15/12/2020;2;0;0;15;12;4;2020;0;4,98;4,98;0
16/12/2020;3;0;0;16;12;4;2020;0;4,91;4,91;0
17/12/2020;4;0;0;17;12;4;2020;0;4,84;4,84;0
18/12/2020;5;0;0;18;12;4;2020;0;4,79;4,79;0
19/12/2020;6;0;0;19;12;4;2020;0;4,73;4,73;0
20/12/2020;7;0;1;20;12;4;2020;0;4,68;4,68;0
21/12/2020;1;0;1;21;12;4;2020;0;4,63;4,63;0
22/12/2020;2;0;1;22;12;4;2020;0;4,58;4,58;0
23/12/2020;3;0;1;23;12;4;2020;0;4,55;4,55;0
24/12/2020;4;0;1;24;12;4;2020;0;4,52;4,52;0
25/12/2020;5;1;1;25;12;4;2020;0;4,48;4,48;0
26/12/2020;6;0;1;26;12;4;2020;0;4,45;4,45;0
27/12/2020;7;0;1;27;12;4;2020;0;4,42;4,42;0
28/12/2020;1;0;1;28;12;4;2020;0;4,41;4,41;0
29/12/2020;2;0;1;29;12;4;2020;0;4,39;4,39;0
30/12/2020;3;0;1;30;12;4;2020;0;4,39;4,39;0
31/12/2020;4;0;1;31;12;4;2020;0;4,38;4,38;0
01/01/2021;5;1;1;1;1;1;2021;0;4,37;4,37;0
02/01/2021;6;0;1;2;1;1;2021;0;4,37;4,37;0
03/01/2021;7;0;1;3;1;1;2021;0;4,37;4,37;0
04/01/2021;1;0;0;4;1;1;2021;0;4,38;4,38;0
05/01/2021;2;0;0;5;1;1;2021;0;4,38;4,38;0
06/01/2021;3;0;0;6;1;1;2021;0;4,39;4,39;0
07/01/2021;4;0;0;7;1;1;2021;0;4,41;4,41;0
08/01/2021;5;0;0;8;1;1;2021;0;4,43;4,43;0
09/01/2021;6;0;0;9;1;1;2021;0;4,45;4,45;0
10/01/2021;7;0;0;10;1;1;2021;0;4,47;4,47;0
11/01/2021;1;0;0;11;1;1;2021;0;4,5;4,5;0
12/01/2021;2;0;0;12;1;1;2021;0;4,52;4,52;0
13/01/2021;3;0;0;13;1;1;2021;0;4,56;4,56;0
14/01/2021;4;0;0;14;1;1;2021;0;4,59;4,59;0
15/01/2021;5;0;0;15;1;1;2021;0;4,62;4,62;0
16/01/2021;6;0;0;16;1;1;2021;0;4,66;4,66;0
17/01/2021;7;0;0;17;1;1;2021;0;4,7;4,7;0
18/01/2021;1;0;0;18;1;1;2021;0;4,74;4,74;0
19/01/2021;2;0;0;19;1;1;2021;0;4,79;4,79;0
20/01/2021;3;0;0;20;1;1;2021;0;4,82;4,82;0
21/01/2021;4;0;0;21;1;1;2021;0;4,87;4,87;0
22/01/2021;5;0;0;22;1;1;2021;0;4,92;4,92;0
23/01/2021;6;0;0;23;1;1;2021;0;4,97;4,97;0
24/01/2021;7;0;0;24;1;1;2021;0;5,01;5,01;0
25/01/2021;1;0;0;25;1;1;2021;0;5,06;5,06;0
26/01/2021;2;0;0;26;1;1;2021;0;5,11;5,11;0
27/01/2021;3;0;0;27;1;1;2021;0;5,16;5,16;0
28/01/2021;4;0;0;28;1;1;2021;0;5,21;5,21;0
29/01/2021;5;0;0;29;1;1;2021;0;5,27;5,27;0
30/01/2021;6;0;0;30;1;1;2021;0;5,31;5,31;0
31/01/2021;7;0;0;31;1;1;2021;0;5,37;5,37;0
01/02/2021;1;0;0;1;2;1;2021;0;5,43;5,43;0
02/02/2021;2;0;0;2;2;1;2021;0;5,47;5,47;0
03/02/2021;3;0;0;3;2;1;2021;0;5,53;5,53;0
04/02/2021;4;0;0;4;2;1;2021;0;5,58;5,58;0
05/02/2021;5;0;0;5;2;1;2021;0;5,63;5,63;0
06/02/2021;6;0;0;6;2;1;2021;0;5,7;5,7;0
07/02/2021;7;0;0;7;2;1;2021;0;5,75;5,75;0
08/02/2021;1;0;0;8;2;1;2021;0;5,8;5,8;0
09/02/2021;2;0;0;9;2;1;2021;0;5,86;5,86;0
10/02/2021;3;0;0;10;2;1;2021;0;5,92;5,92;0
11/02/2021;4;0;0;11;2;1;2021;0;5,97;5,97;0
12/02/2021;5;0;0;12;2;1;2021;0;6,03;6,03;0
13/02/2021;6;0;0;13;2;1;2021;0;6,09;6,09;0
14/02/2021;7;0;0;14;2;1;2021;0;6,14;6,14;0
15/02/2021;1;0;0;15;2;1;2021;0;6,2;6,2;0
16/02/2021;2;0;0;16;2;1;2021;0;6,26;6,26;0
17/02/2021;3;0;0;17;2;1;2021;0;6,31;6,31;0
18/02/2021;4;0;0;18;2;1;2021;0;6,37;6,37;0
19/02/2021;5;0;0;19;2;1;2021;0;6,44;6,44;0
20/02/2021;6;0;0;20;2;1;2021;0;6,49;6,49;0
21/02/2021;7;0;1;21;2;1;2021;0;6,55;6,55;0
22/02/2021;1;0;1;22;2;1;2021;0;6,62;6,62;0
23/02/2021;2;0;1;23;2;1;2021;0;6,68;6,68;0
24/02/2021;3;0;1;24;2;1;2021;0;6,74;6,74;0
25/02/2021;4;0;1;25;2;1;2021;0;6,8;6,8;0
26/02/2021;5;0;1;26;2;1;2021;0;6,87;6,87;0
27/02/2021;6;0;1;27;2;1;2021;0;6,93;6,93;0
28/02/2021;7;0;1;28;2;1;2021;0;7;7;0
01/03/2021;1;0;1;1;3;1;2021;0;7,07;7,07;0
02/03/2021;2;0;1;2;3;1;2021;0;7,14;7,14;0
03/03/2021;3;0;1;3;3;1;2021;0;7,21;7,21;0
04/03/2021;4;0;1;4;3;1;2021;0;7,28;7,28;0
05/03/2021;5;0;1;5;3;1;2021;0;7,35;7,35;0
06/03/2021;6;0;1;6;3;1;2021;0;7,44;7,44;0
07/03/2021;7;0;1;7;3;1;2021;0;7,5;7,5;0
08/03/2021;1;0;0;8;3;1;2021;0;7,59;7,59;0
09/03/2021;2;0;0;9;3;1;2021;0;7,66;7,66;0
10/03/2021;3;0;0;10;3;1;2021;0;7,75;7,75;0
11/03/2021;4;0;0;11;3;1;2021;0;7,83;7,83;0
12/03/2021;5;0;0;12;3;1;2021;0;7,91;7,91;0
13/03/2021;6;0;0;13;3;1;2021;0;8;8;0
14/03/2021;7;0;0;14;3;1;2021;0;8,1;8,1;0
15/03/2021;1;0;0;15;3;1;2021;0;8,18;8,18;0
16/03/2021;2;0;0;16;3;1;2021;0;8,28;8,28;0
17/03/2021;3;0;0;17;3;1;2021;0;8,37;8,37;0
18/03/2021;4;0;0;18;3;1;2021;0;8,47;8,47;0
19/03/2021;5;0;0;19;3;1;2021;0;8,57;8,57;0
20/03/2021;6;0;0;20;3;1;2021;0;8,68;8,68;0
21/03/2021;7;0;0;21;3;1;2021;0;8,78;8,78;0
22/03/2021;1;0;0;22;3;1;2021;0;8,88;8,88;0
23/03/2021;2;0;0;23;3;1;2021;0;8,99;8,99;0
24/03/2021;3;0;0;24;3;1;2021;0;9,1;9,1;0
25/03/2021;4;0;0;25;3;1;2021;0;9,22;9,22;0
26/03/2021;5;0;0;26;3;1;2021;0;9,33;9,33;0
27/03/2021;6;0;0;27;3;1;2021;0;9,44;9,44;0
28/03/2021;7;0;0;28;3;1;2021;0;9,56;9,56;0
29/03/2021;1;0;0;29;3;1;2021;0;9,68;9,68;0
30/03/2021;2;0;0;30;3;1;2021;0;9,8;9,8;0
31/03/2021;3;0;0;31;3;1;2021;0;9,92;9,92;0
01/04/2021;4;0;0;1;4;2;2021;0;10,05;10,05;0
02/04/2021;5;0;0;2;4;2;2021;0;10,18;10,18;0
03/04/2021;6;0;0;3;4;2;2021;0;10,3;10,3;0
04/04/2021;7;0;0;4;4;2;2021;0;10,43;10,43;0
05/04/2021;1;1;0;5;4;2;2021;0;10,56;10,56;0
06/04/2021;2;0;0;6;4;2;2021;0;10,69;10,69;0
07/04/2021;3;0;0;7;4;2;2021;0;10,82;10,82;0
08/04/2021;4;0;0;8;4;2;2021;0;10,96;10,96;0
09/04/2021;5;0;0;9;4;2;2021;0;11,09;11,09;0
10/04/2021;6;0;0;10;4;2;2021;0;11,22;11,22;0
11/04/2021;7;0;0;11;4;2;2021;0;11,36;11,36;0
12/04/2021;1;0;0;12;4;2;2021;0;11,49;11,49;0
13/04/2021;2;0;0;13;4;2;2021;0;11,63;11,63;0
14/04/2021;3;0;0;14;4;2;2021;0;11,77;11,77;0
15/04/2021;4;0;0;15;4;2;2021;0;11,9;11,9;0
16/04/2021;5;0;0;16;4;2;2021;0;12,03;12,03;0
17/04/2021;6;0;0;17;4;2;2021;0;12,18;12,18;0
18/04/2021;7;0;1;18;4;2;2021;0;12,31;12,31;0
19/04/2021;1;0;1;19;4;2;2021;0;12,46;12,46;0
20/04/2021;2;0;1;20;4;2;2021;0;12,59;12,59;0
21/04/2021;3;0;1;21;4;2;2021;0;12,73;12,73;0
22/04/2021;4;0;1;22;4;2;2021;0;12,86;12,86;0
23/04/2021;5;0;1;23;4;2;2021;0;13;13;0
24/04/2021;6;0;1;24;4;2;2021;0;13,13;13,13;0
25/04/2021;7;0;1;25;4;2;2021;0;13,26;13,26;0
26/04/2021;1;0;1;26;4;2;2021;0;13,4;13,4;0
27/04/2021;2;0;1;27;4;2;2021;0;13,53;13,53;0
28/04/2021;3;0;1;28;4;2;2021;0;13,66;13,66;0
29/04/2021;4;0;1;29;4;2;2021;0;13,79;13,79;0
30/04/2021;5;0;1;30;4;2;2021;0;13,92;13,92;0
01/05/2021;6;1;1;1;5;2;2021;0;14,06;14,06;0
02/05/2021;7;0;1;2;5;2;2021;0;14,18;14,18;0
03/05/2021;1;0;0;3;5;2;2021;0;14,3;14,3;0
04/05/2021;2;0;0;4;5;2;2021;0;14,43;14,43;0
05/05/2021;3;0;0;5;5;2;2021;0;14,56;14,56;0
06/05/2021;4;0;0;6;5;2;2021;0;14,68;14,68;0
07/05/2021;5;0;0;7;5;2;2021;0;14,8;14,8;0
08/05/2021;6;1;0;8;5;2;2021;0;14,92;14,92;0
09/05/2021;7;0;0;9;5;2;2021;0;15,03;15,03;0
10/05/2021;1;0;0;10;5;2;2021;0;15,15;15,15;0
11/05/2021;2;0;0;11;5;2;2021;0;15,27;15,27;0
12/05/2021;3;0;0;12;5;2;2021;0;15,38;15,38;0
13/05/2021;4;1;0;13;5;2;2021;0;15,5;15,5;0
14/05/2021;5;0;0;14;5;2;2021;0;15,61;15,61;0
15/05/2021;6;0;0;15;5;2;2021;0;15,72;15,72;0
16/05/2021;7;0;0;16;5;2;2021;0;15,84;15,84;0
17/05/2021;1;0;0;17;5;2;2021;0;15,95;15,95;0
18/05/2021;2;0;0;18;5;2;2021;0;16,06;16,06;0
19/05/2021;3;0;0;19;5;2;2021;0;16,16;16,16;0
20/05/2021;4;0;0;20;5;2;2021;0;16,27;16,27;0
